Smiles,CDK1,CDK2,CDK4,CDK5,CDK6,CDK7,CDK8,CDK9,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C#N)s1,1,1,,,,1,,1,,,,
NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(NCCCO)c3)n2)c1,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)NCCOCCO)cc1,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc(S(=O)(=O)NCCOCCO)cc1,1,1,,,,,,,,,,
CS(=O)(=O)N(Cc1ccncc1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,1,,,,,,,,,,,
Brc1ccccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,1,,,,,,,,,,,
CC(O)C(C)Oc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,1,1,,,,,,,,,,
CC(C)NCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,1,,,,,,,,,,,
CC(C)NCc1cccc2nc(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)[nH]c12,1,,,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cc(Cl)cc2F)c[nH]c2nncc1-2,1,,1,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cc(Cl)cc2F)cnc2[nH]ncc12,1,1,1,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4CCC5CCCC54)c3n2)cc1C(N)=O,1,,,,,,,,,,,
O=C1Nc2ccc([N+](=O)[O-])cc2C1=C1Nc2ccc(O)cc2C1=NO,1,1,,,,,,,,,,
O=c1[nH]c2ccc([N+](=O)[O-])cc2[c-]1-c1[nH]c2ccc(O)cc2c1N=[OH+],1,1,,,,,,,,,,
CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(NC(C)C(C)O)n2)cc1,1,1,,,,,,,,,,
Brc1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccc2[nH]cnc2c1,1,,,,,,,,,,,
Brc1cnc(Nc2ccc3nc[nH]c3c2)nc1Nc1ccc2nc[nH]c2c1,1,,,,,,,,,,,
CC(Nc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1Br)C(C)(C)O,1,1,,,,,,,,,,
c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,1,,,,,,,,,,,
CN(C)CC=CC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1,1,1,,1,,1,1,1,,,,
CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc3c2)CC1,1,,,,,,,,,,,
CN1CCN(c2ccc3nc(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)[nH]c3c2)CC1,1,,,,,,,,,,,
COc1cc(F)c(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1,1,1,,,,,,,,,
COc1ccc(F)cc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1,1,1,,,,,,,,,
CC(C)=Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(NC(COC)C(C)O)n2)cc1,1,1,,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1C(N)=O,1,,,,,,,,,,,
NS(=O)(=O)c1ccc(N=Cc2c(=O)[nH]c3ccc4[nH]cccc4c23)cc1,1,1,,,,,,,,,,
NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncccc4c32)cc1,1,1,,,,,,,,,,
Cc1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4[nH]cnc4c3)n2)c1,1,,,,,,,,,,,
Cc1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4nc[nH]c4c3)n2)c1,1,,,,,,,,,,,
CN(C)CCNS(=O)(=O)c1ccc(Nc2cccc(-c3cnc4ccccn34)c2)cc1,1,1,1,,,,,,,,,
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,1,1,1,,,,,,,,,
FC(F)(F)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4[nH]cnc4c3)n2)cc1,1,,,,,,,,,,,
FC(F)(F)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4nc[nH]c4c3)n2)cc1,1,,,,,,,,,,,
Nc1nccc(-c2cc(N3CC(O)C(O)C3)ccc2O)n1,1,1,,,,,,,,,,
CC(C)CC(=O)c1ccc2c(c1)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
CC(C)CC(=O)c1ccc2c(c1)C(C=Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(NC(C)C(C)O)n2)cc1,1,1,,,,,,,,,,
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,1,1,,1,,,,,,,,
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,1,,,0,,,,,,,,
NS(=O)(=O)c1ccc(N=CC2C(=O)Nc3ccc(-c4cnco4)cc32)cc1,1,1,,,,,,,,,,
NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc(-c4cnco4)cc32)cc1,1,1,,,,,,,,,,
CC(C)=CCNc1ncnc2c1ncn2C(C)C,1,,,,,,,,,,,
CC(O)C(C)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,1,1,,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cc(Br)cc2F)c[nH]c2nncc1-2,1,,1,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cc(Br)cc2F)cnc2[nH]ncc12,1,1,1,,,,,,,,,
COc1cccc(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1,1,1,,,,,,,,,
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5C)cn3)nc2n1C1CCCC1,1,,1,,,,,,,,,
O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,1,1,,1,,,,,,,,
CC(C)(CO)CNCc1ccc(Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)nc1,1,1,1,,,,,,,,,
CC(C)OC(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,1,1,,,,,,,,,,
CC(CO)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,1,1,,,,,,,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCOCC4)c3)ncc2F)s1,1,1,,,,1,,1,,,,
CNc1nc(C2CC2)c(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)s1,1,1,,,,1,,1,,,,
Nc1nc2c(s1)-c1nc(Nc3cccc([N+](=O)[O-])c3)ncc1CC2,1,1,1,,,1,,1,,,,
CC(C)(C)c1cnc(CSc2cnc(NC(=O)Nc3ccc(F)cc3)s2)o1,1,1,1,,,,,,,,,
CC(C)Cc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
CC(C)COC(=O)c1ccc2c(c1)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
CC(C)COC(=O)c1ccc2c(c1)C(C=Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,1,1,,,,,,,,,,
CC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,1,1,,,,,,,,,,
Cc1nc2c(s1)-c1nc(Nc3ccc(Cl)nc3)ncc1CC2,1,1,1,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4CCC5(CC4)CC5)c3n2)cc1C(N)=O,1,,,,,,,,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(S(C)(=O)=O)c3)ncc2C#N)s1,1,1,,,,1,,1,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Cl)s1,1,1,,,,1,,1,,,,
Nc1nc(NC2CCCC2)cc(-c2cc(N3CC(O)C(O)C3)ccc2O)n1,1,1,,,,,,,,,,
O=C1Nc2ccc(-c3cnco3)cc2C1=CNc1ccc2c(c1)CS(=O)(=O)C2,1,1,,,,,,,,,,
O=C1Nc2ccc(-c3cnco3)cc2C1C=Nc1ccc2c(c1)CS(=O)(=O)C2,1,1,,,,,,,,,,
CCC(CO)Nc1nc(NCc2ccccc2O)c2ncn(C(C)C)c2n1,1,1,,1,,,,1,,,,
CCCCOc1c(C(=O)c2c(F)cc(F)cc2F)c[nH]c2nncc1-2,1,1,,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cc(F)cc2F)cnc2[nH]ncc12,1,1,,,,,,,,,,
O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2,1,1,,,,,,,,,,
CC(C)(Nc1cccc(S(N)(=O)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,1,1,,,,,,,,,,
CC(C)C(CO)Nc1nc(NCc2ccc3c(c2)OCO3)c2ncn(C(C)C)c2n1,1,,,,,,,,,,,
CC(C)C(CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2c(n1)N(C(C)C)CN2,1,,,,,,,,,,,
Cc1cc(-c2cc(N3CC(O)C(O)C3)ccc2O)nc(N)n1,1,1,,,,,,,,,,
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,1,1,,1,,,,,,,,
COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC,1,1,,1,,,,,,,,
Nc1nc(NC2CCCCC2)cc(-c2cc(N3CC(O)C(O)C3)ccc2O)n1,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1,1,1,1,,1,,1,,,,
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(OC(C)C(C)O)n2)cc1,1,1,,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cc1C(=O)N1CCCC1CN1CCOCC1,1,,,,,,,,,,,
OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,1,1,1,1,1,1,,,,,,
COCC1CCCN1C(=O)c1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cn1C,1,,,,,,,,,,,
COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,1,1,1,1,,1,,,,,,
NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)cc32)N1,1,1,,1,,,,,,,,
O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,1,1,,,,,,,,,,
CCC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)O,1,1,,,,,,,,,,
FC(F)(F)c1cnc(Nc2cccc(Cl)c2)nc1Nc1ccc2[nH]cnc2c1,1,,,,,,,,,,,
FC(F)(F)c1cnc(Nc2cccc(Cl)c2)nc1Nc1ccc2nc[nH]c2c1,1,,,,,,,,,,,
Nc1cc2cc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,1,,,,,,,,,,,
CC(C)n1cnc2c(NCc3ccccc3Br)ncnc21,1,,,,,,,,,,,
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCC1,1,,1,,,,,,,,,
CS(=O)(=O)N(Cc1ccncc1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,1,,,,,,,,,,,
CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,1,,,,,,,,,,,
CC(O)C(C)Oc1nc(Nc2ccc(S(=O)(=O)C3CCCC3)cc2)ncc1C(F)(F)F,1,1,,,,,,,,,,
c1ccc2c(-c3cnc4[nH]nc(-c5nc6ccccc6[nH]5)c4c3)cncc2c1,1,,,,,,,,,,,
Cc1cccc(C(=O)NC2CC(n3cnc4c(NCc5cccc(Cl)c5)ncnc43)C2)n1,1,1,,,,1,,1,,,,
NC1CCC(Nc2nc(NCc3cc(Cl)ccc3O)c3ncn(C4CCCC4)c3n2)CC1,1,1,,,,,,,,,,
Nc1nc(-c2cc(N3CC(O)C(O)C3)ccc2O)cc(C2CCCC2)n1,1,1,,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,1,1,1,,,,,,,,,
CC(C)c1[nH]ncc1-c1ccnc(NC2CCCCC2)n1,1,1,1,,1,,,,,,,
CC(C)c1n[nH]cc1-c1ccnc(NC2CCCCC2)n1,1,1,1,,1,,,,,,,
CC(C)n1ncc2cnc(Nc3cc(C(N)=O)n(C)c3)nc21,1,,,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cc1C(N)=O,1,,,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4CCC(C)(C)CC4)c3n2)cc1C(N)=O,1,,,,,,,,,,,
N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,1,,,1,,,,,,,,
CC(O)C(C)Oc1nc(Nc2ccc(S(=O)(=O)C(F)F)cc2)ncc1C(F)(F)F,1,1,,,,,,,,,,
CC1CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)nc4)nc32)CC1,1,,1,,,,,,,,,
c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,1,1,1,1,,1,,1,,,,
Cc1cccc(C(=O)NC2CC(n3cnc4c(NCc5cccc(Br)c5)ncnc43)C2)n1,1,1,1,,,1,,1,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2F)s1,1,1,,,,1,,1,,,,
COc1cc2c(cc1OC)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,1,,,1,,,,,,,,
CC1CNc2c(sc3ccc4nc(Cl)ccc4c23)C(=O)N1,1,,,,,,,,,,,
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCCCC3N)nc21,1,1,,1,,1,,,,,,
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)C1CO,1,,1,,1,,,1,,,,
CC(C)Oc1nc(Nc2ccc3[nH]cnc3c2)ncc1C(F)(F)F,1,,,,,,,,,,,
CC(C)Oc1nc(Nc2ccc3nc[nH]c3c2)ncc1C(F)(F)F,1,,,,,,,,,,,
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCC(O)CC3N)nc21,1,,,,,,,,,,,
Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,1,1,,1,,1,,1,,,,
COc1ccc2sc3c(c2c1)NCC(CO)NC3=O,1,,,,,,,,,,,
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,1,1,,1,,,,,,,,
O=C(O)CCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,1,,,1,,,,,,,,
CC1CNc2c(sc3ccc(O)cc23)C(=O)N1,1,,,,,,,,,,,
C=CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,1,1,1,,1,0,,1,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCN(C(C)=O)CC4)c3)ncc2F)s1,1,1,,,,1,,1,,,,
CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(NC(C)C(C)(C)O)n2)cc1,1,1,,,,,,,,,,
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,1,1,1,1,1,1,1,1,,,,
CC1=Nc2ccc(-c3nc(Nc4ccc(C5CCNCC5)cn4)ncc3F)cc2C12CCCC2,1,,1,,1,,,,,,,
NCCCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,1,,,1,,,,,,,,
CCn1cnc2c(Nc3cccc(C#N)c3)nc(NC3CCC(O)CC3)nc21,1,,,,,,,,,,,
CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(NC3CCC(O)CC3)nc21,1,,,,,,,,,,,
CN(C)c1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,1,1,1,,,,,,,,,
CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnco5)n(C5CCCC5)c4n3)cn2C)CC1,1,,,,,,,,,,,
COc1ccccc1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,1,1,1,,,,,,,,,
NS(=O)(=O)c1ccc(Nc2nccc(-n3ncc4ccccc43)n2)cc1,1,,,,,1,,1,,,,
O=C(Cc1ccc(O)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,1,1,,,,,,,,,,
NS(=O)(=O)c1ccc(N=CC2C(=O)Nc3ccc4ncsc4c32)cc1,1,1,,,,,,,,,,
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,1,1,,,,,,,,,,
COCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cccnc5)cc34)nc12,1,,,,,,,,,,,
COCc1cccc2nc(-c3[nH]nc4ncc(-c5cccnc5)cc34)[nH]c12,1,,,,,,,,,,,
NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,1,1,,,,,,,,,,
CC(=O)Nc1ncc(SCc2ncc(CC3CCCCC3)o2)s1,1,1,1,,,,,,,,,
CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,1,1,1,,,,,,,,,
CC(C)(C)c1cnc(CSc2cnc(NC(=O)Nc3c(Cl)cccc3Cl)s2)o1,1,1,,,,,,,,,,
CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(NC(C)=O)cc3)[nH]c(=O)c12,1,1,,,,,,,,,,
CC(C)C(CO)Nc1nc(Nc2ccc(Cl)c(C(=O)O)c2)c2c(n1)N(C(C)C)CN2,1,,,,,,,,,,,
CC(C)C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,1,1,1,,,,,,,,,
CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCC(N)CC3)nc21,1,,,,,,,,,,,
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCC(O)CC3)nc21,1,,,,,,,,,,,
Cn1c2cc(OCCCN3CCCC3)c(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,1,,,,,,,,,,,
O=C(Cc1cccc(F)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,1,1,1,,,,,,,,,
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1c2c2cc(O)c(OCCCN3CCCC3)cc2n1CCO,1,,,,,,,,,,,
Oc1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2c1C1CCCC1,1,1,1,,,,,,,,,
CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,1,,,,,,,,,,,
CC(=O)n1cc(-c2ccnc(NC3CCCCC3)n2)c2cccnc21,1,,,,,,,,,,,
CCc1cc(-c2cc(N3CC(O)C(O)C3)ccc2O)nc(N)n1,1,1,,,,,,,,,,
CCn1cnc2c(Nc3ccc(F)cc3)nc(NC3CCC(N)CC3)nc21,1,,,,,,,,,,,
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,1,1,0,,,,,1,,,,
Nc1nc(-c2cc(N3CC(O)C(O)C3)ccc2O)cc(C2CCCCCC2)n1,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc2c(c1)CS(=O)(=O)C2,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc2c(c1)CS(=O)(=O)C2,1,1,,,,,,,,,,
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,1,1,,1,,,,,,,,
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,1,1,0,1,,,,1,,,,
Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,1,,,0,,,,,,,,
Cc1n[nH]c2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,1,1,,1,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cccc2F)c[nH]c2nncc1-2,1,,0,,,,,,,,,
CCCCOc1c(C(=O)c2c(F)cccc2F)cnc2[nH]ncc12,1,1,0,,,,,,,,,
CCn1cnc2c(Nc3cccc(F)c3)nc(NC3CCC(O)CC3)nc21,1,,,,,,,,,,,
Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1,1,1,,1,,,,,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCN(C)CC4)c3)ncc2F)s1,1,1,,,,1,,1,,,,
Fc1ccc(Oc2nc(Nc3ccc4[nH]cnc4c3)ncc2C(F)(F)F)cc1,1,,,,,,,,,,,
Fc1ccc(Oc2nc(Nc3ccc4nc[nH]c4c3)ncc2C(F)(F)F)cc1,1,,,,,,,,,,,
NCCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,1,1,,,,,,,,,,
CC(C)C(CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,1,,,,,,,,,,,
CC(C)c1cnn2c(NCc3ccccc3)cc(NC(CO)C(O)CO)nc12,1,1,0,1,0,1,1,1,,,,
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Cl)c3)c(O)c(=O)c2c1,1,1,,,,,,,,,,
COCCOCCOCCOc1ccc(Cc2nc3c(c(C(C)C)nn3-c3c(Cl)cccc3Cl)c(=O)[nH]2)cc1,1,1,1,,,,,,,,,
Brc1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccc(Oc2cccnc2)cc1,1,,,,,,,,,,,
Brc1cnc(Nc2ccc3[nH]cnc3c2)nc1NC1CCc2ccccc21,1,,,,,,,,,,,
Brc1cnc(Nc2ccc3nc[nH]c3c2)nc1Nc1ccc(Oc2cccnc2)cc1,1,,,,,,,,,,,
Brc1cnc(Nc2ccc3nc[nH]c3c2)nc1NC1CCc2ccccc21,1,,,,,,,,,,,
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,1,1,,,,,,,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(S(=O)(=O)NCCOC)c3)ncc2C#N)s1,1,1,,,,1,,1,,,,
Clc1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,1,1,,,,,,,,,,
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCCC4)c3)ncc2C#N)s1,1,1,,,,1,,1,,,,
O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1,1,1,0,,,0,,0,,,,
CC(Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F)C(C)(C)O,1,1,,,,,,,,,,
CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)cn2)CC1,1,,1,,1,,,,,,,
NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCCCC4)c3)n2)c1,1,1,,,,,,,,,,
CC(C)c1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1,1,,,,,,,,,,
Cn1cc(Nc2ncc3cnn(C4C5CC6CC(C5)CC4C6)c3n2)cc1C(N)=O,1,,,,,,,,,,,
O=C(NC1CCCNC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,1,1,,,,,,,,,,
CS(=O)(=O)N1CCC(Nc2ncc(C(=O)c3c(F)cccc3F)c(N)n2)CC1,1,1,1,,,,,,,,,
O=C(NC1CCCNC1)c1[nH]ncc1NC(=O)c1c(F)cccc1F,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)NCCc2c[nH]cn2)cc1,1,1,,,,,,,,,,
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc(S(=O)(=O)NCCc2cnc[nH]2)cc1,1,1,,,,,,,,,,
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCC(N)CC3)nc21,1,,,,,,,,,,,
CC(C)(Nc1cccc(C(=O)NCCC(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,1,1,,,,,,,,,,
CC(C)NC(=O)c1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,1,,,,,,,,,,,
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N3CCCCC3CO)nc21,1,,,,,,,,,,,
Cn1cc(C=C2Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,1,1,,,,,,,,,,
CNC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1F,1,1,,,,,,,,,,
CS(=O)(=O)c1ccc(N=CC2C(=O)Nc3ccc4ncsc4c32)cc1,1,1,,,,,,,,,,
CS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,1,1,,,,,,,,,,
CC1CCCN1C(=O)c1cc(Nc2ncc3cnn(C4CC5CC5C4)c3n2)cn1C,1,,,,,,,,,,,
CC(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,1,1,1,,,,,,,,,
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(Cl)c4)c3)cc12,1,1,,1,,1,,1,,,,
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1,1,,1,,1,,1,,,,
c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1,1,1,,1,,,,,,,,
CC(=O)NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,1,1,,1,,1,,1,,,,
CC(C)C(CO)Nc1nc(Nc2ccc(Br)cc2)c2c(n1)N(C(C)C)CN2,1,,,,,,,,,,,
Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,1,1,,,,,,,,,,
Cc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,1,,,,,,,,,,,
CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3F)cc12,1,1,,1,,,,,,,,
CCN1CCc2nc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)ccc2C1,1,,,,,,,,,,,
CCn1cnc2c(Nc3ccc(F)cc3)nc(NC3CCC(O)CC3)nc21,1,,,,,,,,,,,
